COD_MUN_O,Area_muni,Suitability,Episode,Months_episode,Biome,Cases,Pop,R_SPAT_EBS10k,LEBS_by_month10k
353290,159.791,100,0Neutral 2012-2014,25,Atlantic Forest,0,10276,0,0
19142,269.557,100,La Nina 2010-2011,10,Pacific,0,17499,0,0
230365,792.758,100,0Neutral 2012-2014,25,Caatinga,0,10257,0,0
260470,316.939,100,La Nina 2010-2011,10,Atlantic Forest,0,17491,0,0
261210,87.696,100,0Neutral 2012-2014,25,Caatinga,0,10252,0,0
314470,363.077,100,La Nina 2010-2011,10,Atlantic Forest,0,17511,0,0
330460,815.075,100,0Neutral 2012-2014,25,Atlantic Forest,0,10253,0,0
330480,1030.29,100,El Nino 2015-2016,10,Atlantic Forest,0,37696,0,0
354430,130.358,100,0Neutral 2012-2014,25,Atlantic Forest,0,10257,0,0
420400,197.796,100,0Neutral 2012-2014,25,Atlantic Forest,0,10244,0,0
52411,133.09,100,0Neutral 2012-2014,25,Pacific,0,10225,0,0
210409,3691.594,100,La Nina 2010-2011,10,Cerrado,0,17464,0,0
290485,223.35,100,La Nina 2010-2011,10,Atlantic Forest,0,17457,0,0
292930,293.823,100,El Nino 2015-2016,10,Caatinga,0,37634,0.0252474,0.00252474
420440,231.93,100,0Neutral 2012-2014,25,Atlantic Forest,0,10236,0,0
510730,4563.635,100,La Nina 2010-2011,10,Amazon,0,17461,0.128596,0.0128596
510730,4563.635,100,La Nina 2010-2011,10,Cerrado,0,17461,0.128596,0.0128596
15814,170.04,100,0Neutral 2012-2014,25,Andean,0,10203,0,0
110040,2646.889,100,La Nina 2010-2011,10,Amazon,0,17444,0,0
210927,725.54,100,La Nina 2010-2011,10,Amazon,0,17430,0,0
260200,1606.32,100,El Nino 2015-2016,10,Caatinga,0,37571,0.0309508,0.00309508
310050,809.787,100,0Neutral 2012-2014,25,Atlantic Forest,0,10216,0.230064,0.00920256
311230,968.143,100,El Nino 2015-2016,10,Cerrado,0,37606,0,0
311230,968.143,100,El Nino 2015-2016,10,Atlantic Forest,0,37606,0,0
315990,491.634,100,La Nina 2010-2011,10,Atlantic Forest,0,17440,0,0
410100,297.936,100,La Nina 2010-2011,10,Atlantic Forest,0,17438,0,0
420690,247.669,100,La Nina 2010-2011,10,Atlantic Forest,0,17448,0,0
500410,1210.092,100,0Neutral 2012-2014,25,Cerrado,0,10211,0.242486,0.00969944
120038,1943.359,100,La Nina 2010-2011,10,Amazon,0,17401,0,0
211107,1437.833,100,La Nina 2010-2011,10,Cerrado,0,17423,0.330338,0.0330338
220310,1846.711,100,0Neutral 2012-2014,25,Cerrado,0,10191,0.535313,0.02141252
220310,1846.711,100,0Neutral 2012-2014,25,Caatinga,0,10191,0.535313,0.02141252
230185,1072.119,100,La Nina 2010-2011,10,Caatinga,0,17403,0,0
240830,277.085,100,El Nino 2015-2016,10,Caatinga,0,37547,0,0
280610,100.952,100,0Neutral 2012-2014,25,Atlantic Forest,0,10191,0.0803748,0.003214992
292430,1835.277,100,La Nina 2010-2011,10,Caatinga,0,17417,0.136958,0.0136958
311510,667.216,100,La Nina 2010-2011,10,Cerrado,0,17423,0,0
311510,667.216,100,La Nina 2010-2011,10,Atlantic Forest,0,17423,0,0
313460,1112.778,100,La Nina 2010-2011,10,Cerrado,0,17411,0.0596258,0.00596258
314970,251.285,100,0Neutral 2012-2014,25,Cerrado,0,10185,0,0
314970,251.285,100,0Neutral 2012-2014,25,Atlantic Forest,0,10185,0,0
351200,423.596,100,La Nina 2010-2011,10,Cerrado,0,17426,0,0
351200,423.596,100,La Nina 2010-2011,10,Atlantic Forest,0,17426,0,0
353560,804.98,100,La Nina 2010-2011,10,Atlantic Forest,0,17418,0,0
355680,218.133,100,La Nina 2010-2011,10,Cerrado,0,17400,0,0
355680,218.133,100,La Nina 2010-2011,10,Atlantic Forest,0,17400,0,0
410260,173.173,100,0Neutral 2012-2014,25,Atlantic Forest,0,10187,0,0
421420,279.011,100,0Neutral 2012-2014,25,Atlantic Forest,0,10201,0,0
510700,6934.001,100,La Nina 2010-2011,10,Cerrado,0,17413,0.069652,0.0069652
230725,207.121,100,La Nina 2010-2011,10,Caatinga,0,17380,0.151908,0.0151908
270020,189.269,100,La Nina 2010-2011,10,Atlantic Forest,0,17392,0,0
290020,1616.524,100,La Nina 2010-2011,10,Caatinga,0,17380,0,0
291700,1731.656,100,El Nino 2015-2016,10,Caatinga,0,37500,0.0407018,0.00407018
290689,808.807,100,0Neutral 2012-2014,25,Caatinga,0,10150,0,0
350050,60.078,100,La Nina 2010-2011,10,Atlantic Forest,0,17354,0,0
354380,358.141,100,0Neutral 2012-2014,25,Atlantic Forest,0,10152,0.86425,0.03457
522040,416.682,100,La Nina 2010-2011,10,Cerrado,0,17360,0,0
522040,416.682,100,La Nina 2010-2011,10,Atlantic Forest,0,17360,0,0
270255,260.137,100,La Nina 2010-2011,10,Caatinga,0,17332,0,0
290610,462.877,100,0Neutral 2012-2014,25,Cerrado,0,10137,0,0
290610,462.877,100,0Neutral 2012-2014,25,Caatinga,0,10137,0,0
310830,299.483,100,La Nina 2010-2011,10,Atlantic Forest,0,17324,0,0
313020,219.387,100,0Neutral 2012-2014,25,Cerrado,0,10144,0,0
313020,219.387,100,0Neutral 2012-2014,25,Atlantic Forest,0,10144,0,0
316100,747.67,100,La Nina 2010-2011,10,Atlantic Forest,0,17336,0,0
320110,88.09,100,0Neutral 2012-2014,25,Atlantic Forest,0,10136,0,0
421780,698.683,100,La Nina 2010-2011,10,Atlantic Forest,0,17337,0,0
280600,258.539,100,La Nina 2010-2011,10,Caatinga,0,17307,0,0
290160,323.269,100,La Nina 2010-2011,10,Caatinga,0,17303,0.0905649,0.00905649
291970,1215.349,100,La Nina 2010-2011,10,Atlantic Forest,0,17285,0,0
310340,2232.036,100,El Nino 2015-2016,10,Cerrado,0,37317,0.108403,0.0108403
310340,2232.036,100,El Nino 2015-2016,10,Atlantic Forest,0,37317,0.108403,0.0108403
15599,127.116,100,0Neutral 2012-2014,25,Andean,0,10097,0,0
54553,44.303,100,0Neutral 2012-2014,25,Andean,0,10089,0,0
260350,72.9,100,La Nina 2010-2011,10,Caatinga,0,17257,0,0
310800,706.171,100,La Nina 2010-2011,10,Atlantic Forest,0,17257,0,0
314860,997.127,100,La Nina 2010-2011,10,Atlantic Forest,0,17266,0,0
240700,167.985,100,0Neutral 2012-2014,25,Caatinga,0,10086,0,0
270160,568.903,100,La Nina 2010-2011,10,Caatinga,0,17244,0,0
292145,1166.835,100,0Neutral 2012-2014,25,Caatinga,0,10081,0.109082,0.00436328
311450,401.786,100,La Nina 2010-2011,10,Atlantic Forest,0,17256,0,0
315080,654.766,100,La Nina 2010-2011,10,Atlantic Forest,0,17250,0,0
412120,448.881,100,La Nina 2010-2011,10,Atlantic Forest,0,17229,0,0
430580,199.912,100,0Neutral 2012-2014,25,Atlantic Forest,0,10086,0,0
210465,1145.312,100,0Neutral 2012-2014,25,Amazon,0,10060,0,0
291410,1057.448,100,0Neutral 2012-2014,25,Caatinga,0,10054,0.255051,0.01020204
293245,1774.829,100,La Nina 2010-2011,10,Caatinga,0,17220,0.157771,0.0157771
313750,844.556,100,La Nina 2010-2011,10,Cerrado,0,17228,0,0
320013,447.509,100,0Neutral 2012-2014,25,Atlantic Forest,0,10055,0,0
352460,704.167,100,La Nina 2010-2011,10,Atlantic Forest,0,17221,0,0
231210,838.969,100,La Nina 2010-2011,10,Caatinga,0,17195,0.108511,0.0108511
250330,193.433,100,0Neutral 2012-2014,25,Caatinga,0,10034,0.458848,0.01835392
250710,150.068,100,La Nina 2010-2011,10,Caatinga,0,17179,0,0
251200,627.506,100,La Nina 2010-2011,10,Caatinga,0,17198,0.038533,0.0038533
292593,365.626,100,0Neutral 2012-2014,25,Caatinga,0,10038,0.245813,0.00983252
211180,3113.593,100,La Nina 2010-2011,10,Cerrado,0,17147,0,0
220160,937.616,100,0Neutral 2012-2014,25,Cerrado,0,10021,0.379785,0.0151914
230423,695.249,100,La Nina 2010-2011,10,Caatinga,0,17173,0.183081,0.0183081
250080,230.444,100,La Nina 2010-2011,10,Caatinga,0,17158,0,0
312245,563.52,100,0Neutral 2012-2014,25,Atlantic Forest,0,10027,0.0909389,0.003637556
315580,251.11,100,La Nina 2010-2011,10,Atlantic Forest,0,17168,0,0
410570,708.285,100,La Nina 2010-2011,10,Atlantic Forest,0,17156,0,0
420010,955.999,100,La Nina 2010-2011,10,Atlantic Forest,0,17151,0,0
500568,465.435,100,La Nina 2010-2011,10,Atlantic Forest,0,17149,0,0
521770,1431.05,100,La Nina 2010-2011,10,Cerrado,0,17165,0,0
230290,223.359,100,La Nina 2010-2011,10,Caatinga,0,17134,0.0778662,0.00778662
250190,100.277,100,La Nina 2010-2011,10,Caatinga,0,17131,0,0
291240,1385.672,100,La Nina 2010-2011,10,Caatinga,0,17145,0.0789384,0.00789384
313690,219.532,100,0Neutral 2012-2014,25,Atlantic Forest,0,10008,0,0
314110,252.692,100,El Nino 2015-2016,10,Cerrado,0,37040,0.0142227,0.00142227
353020,1239.956,100,La Nina 2010-2011,10,Cerrado,0,17124,0,0
353020,1239.956,100,La Nina 2010-2011,10,Atlantic Forest,0,17124,0,0
500400,492.221,100,0Neutral 2012-2014,25,Atlantic Forest,0,10008,0,0
521970,1199.466,100,0Neutral 2012-2014,25,Cerrado,0,10008,0,0
52685,61.65,100,La Nina 2010-2011,10,Pacific,0,17116,0,0
250010,236.449,100,0Neutral 2012-2014,25,Caatinga,0,9990,0,0
260515,1536.416,100,La Nina 2010-2011,10,Caatinga,0,17110,0.0765851,0.00765851
313150,298.452,100,0Neutral 2012-2014,25,Atlantic Forest,0,9991,0,0
315430,1070.438,100,La Nina 2010-2011,10,Atlantic Forest,0,17098,0.346103,0.0346103
431395,854.663,100,0Neutral 2012-2014,25,Pampa,0,9979,0,0
500085,1280.36,100,0Neutral 2012-2014,25,Atlantic Forest,0,9991,0.0638966,0.002555864
231335,748.144,100,La Nina 2010-2011,10,Caatinga,0,17081,0,0
261380,113.156,100,La Nina 2010-2011,10,Atlantic Forest,0,17077,0,0
270460,335.894,100,0Neutral 2012-2014,25,Caatinga,0,9962,0,0
292000,588.73,100,0Neutral 2012-2014,25,Atlantic Forest,0,9976,0,0
313700,865.523,100,La Nina 2010-2011,10,Atlantic Forest,0,17084,0,0
330615,189.437,100,0Neutral 2012-2014,25,Atlantic Forest,0,9966,0,0
260010,378.795,100,El Nino 2015-2016,10,Caatinga,0,36866,0,0
261310,380.484,100,El Nino 2015-2016,10,Caatinga,0,36895,0,0
280330,364.73,100,La Nina 2010-2011,10,Atlantic Forest,0,17042,0,0
280590,79.274,100,0Neutral 2012-2014,25,Atlantic Forest,0,9949,0,0
290760,569.425,100,La Nina 2010-2011,10,Caatinga,0,17035,0,0
320470,432.207,100,El Nino 2015-2016,10,Atlantic Forest,0,36858,0,0
210408,5084.77,100,0Neutral 2012-2014,25,Cerrado,0,9932,0.309447,0.01237788
280050,144.264,100,La Nina 2010-2011,10,Atlantic Forest,0,17014,0.10103,0.010103
292420,931.163,100,La Nina 2010-2011,10,Caatinga,0,17020,0,0
355560,252.307,100,0Neutral 2012-2014,25,Atlantic Forest,0,9927,0,0
41770,432.312,100,La Nina 2010-2011,10,Andean,0,16987,0,0
250800,403.006,100,0Neutral 2012-2014,25,Caatinga,0,9906,0,0
410520,1351.739,100,La Nina 2010-2011,10,Atlantic Forest,0,16983,0,0
411440,1055.692,100,La Nina 2010-2011,10,Atlantic Forest,0,16994,0,0
170100,1584.313,100,0Neutral 2012-2014,25,Amazon,0,9900,0.0426075,0.0017043
170100,1584.313,100,0Neutral 2012-2014,25,Cerrado,0,9900,0.0426075,0.0017043
250250,371.207,100,La Nina 2010-2011,10,Caatinga,0,16967,0.0458512,0.00458512
270170,257.004,100,La Nina 2010-2011,10,Atlantic Forest,0,16953,0,0
350115,84.595,100,La Nina 2010-2011,10,Atlantic Forest,0,16961,0,0
421750,308.775,100,La Nina 2010-2011,10,Atlantic Forest,0,16971,0,0
41791,364.075,100,La Nina 2010-2011,10,Andean,0,16940,0,0
110005,2785.064,100,La Nina 2010-2011,10,Amazon,0,16939,0,0
251700,190.599,100,0Neutral 2012-2014,25,Caatinga,0,9874,0.0779329,0.003117316
312300,126.26,100,0Neutral 2012-2014,25,Atlantic Forest,0,9882,0,0
330411,50.679,100,La Nina 2010-2011,10,Atlantic Forest,0,16938,0,0
500600,4025.056,100,La Nina 2010-2011,10,Cerrado,0,16930,0.438098,0.0438098
500600,4025.056,100,La Nina 2010-2011,10,Atlantic Forest,0,16930,0.438098,0.0438098
250770,466.938,100,La Nina 2010-2011,10,Caatinga,0,16923,0,0
292895,288.394,100,0Neutral 2012-2014,25,Caatinga,0,9849,0,0
520440,8603.004,100,La Nina 2010-2011,10,Cerrado,0,16917,0.0253034,0.00253034
313115,112.583,100,La Nina 2010-2011,10,Atlantic Forest,0,16876,0,0
73226,508.569,100,0Neutral 2012-2014,25,Andean,0,9815,0,0
230340,368.55,100,La Nina 2010-2011,10,Caatinga,0,16863,0,0
280100,200.663,100,La Nina 2010-2011,10,Caatinga,0,16870,0.0495757,0.00495757
290920,850.381,100,La Nina 2010-2011,10,Caatinga,0,16855,0.0585587,0.00585587
315480,230.492,100,0Neutral 2012-2014,25,Atlantic Forest,0,9816,0,0
510130,413.036,100,0Neutral 2012-2014,25,Amazon,0,9825,0.0524655,0.00209862
520320,1085.963,100,0Neutral 2012-2014,25,Cerrado,0,9820,0,0
15299,196.096,100,La Nina 2010-2011,10,Andean,0,16822,0,0
250980,195.465,100,0Neutral 2012-2014,25,Caatinga,0,9796,0,0
260510,1392.366,100,El Nino 2015-2016,10,Caatinga,0,36474,0.0201658,0.00201658
290870,1348.713,100,La Nina 2010-2011,10,Cerrado,0,16842,0,0
290870,1348.713,100,La Nina 2010-2011,10,Caatinga,0,16842,0,0
355470,311.174,100,0Neutral 2012-2014,25,Cerrado,0,9801,0,0
355470,311.174,100,0Neutral 2012-2014,25,Atlantic Forest,0,9801,0,0
13062,170.192,100,0Neutral 2012-2014,25,Caribe,0,9782,0,0
292467,194.27,100,0Neutral 2012-2014,25,Atlantic Forest,0,9777,0,0
293180,2015.015,100,La Nina 2010-2011,10,Cerrado,0,16796,0,0
293180,2015.015,100,La Nina 2010-2011,10,Caatinga,0,16796,0,0
412740,799.564,100,La Nina 2010-2011,10,Atlantic Forest,0,16795,0,0
15455,259.175,100,0Neutral 2012-2014,25,Andean,0,9765,0,0
240530,168.793,100,0Neutral 2012-2014,25,Caatinga,0,9767,0.130455,0.0052182
421265,105.812,100,0Neutral 2012-2014,25,Atlantic Forest,0,9761,0,0
73449,201.742,100,El Nino 2015-2016,10,Andean,0,36339,0,0
250350,163.206,100,La Nina 2010-2011,10,Caatinga,0,16743,0,0
291650,1622.384,100,El Nino 2015-2016,10,Caatinga,0,36320,0.0331276,0.00331276
350530,150.098,100,El Nino 2015-2016,10,Atlantic Forest,0,36326,0,0
230860,880.402,100,La Nina 2010-2011,10,Caatinga,0,16733,0,0
260765,304.06,100,El Nino 2015-2016,10,Atlantic Forest,0,36299,0.037933,0.0037933
292270,804.117,100,La Nina 2010-2011,10,Atlantic Forest,0,16731,0,0
355110,350.199,100,0Neutral 2012-2014,25,Cerrado,0,9734,0,0
355110,350.199,100,0Neutral 2012-2014,25,Atlantic Forest,0,9734,0,0
240100,1599.33,100,El Nino 2015-2016,10,Caatinga,0,36257,0.0240333,0.00240333
280170,244.79,100,La Nina 2010-2011,10,Atlantic Forest,0,16692,0.128791,0.0128791
291085,546.021,100,La Nina 2010-2011,10,Caatinga,0,16706,0,0
292640,3184.365,100,El Nino 2015-2016,10,Cerrado,0,36246,0.0234755,0.00234755
292640,3184.365,100,El Nino 2015-2016,10,Caatinga,0,36246,0.0234755,0.00234755
310300,789.289,100,0Neutral 2012-2014,25,Atlantic Forest,0,9711,0,0
350250,120.807,100,El Nino 2015-2016,10,Atlantic Forest,0,36248,0,0
240130,897.509,100,0Neutral 2012-2014,25,Caatinga,0,9688,0,0
280450,758.594,100,El Nino 2015-2016,10,Caatinga,0,36174,0,0
350880,922.453,100,La Nina 2010-2011,10,Atlantic Forest,0,16670,0.490957,0.0490957
355635,143.487,100,0Neutral 2012-2014,25,Atlantic Forest,0,9704,0,0
430010,535.107,100,La Nina 2010-2011,10,Pampa,0,16666,0,0
430010,535.107,100,La Nina 2010-2011,10,Atlantic Forest,0,16666,0,0
15322,37.24,100,0Neutral 2012-2014,25,Andean,0,9677,0,0
25662,312.97,100,0Neutral 2012-2014,25,Andean,0,9674,0,0
170290,149.942,100,0Neutral 2012-2014,25,Cerrado,0,9669,0,0
290700,293.729,100,0Neutral 2012-2014,25,Atlantic Forest,0,9681,0,0
351535,557.807,100,0Neutral 2012-2014,25,Atlantic Forest,0,9685,0,0
421290,128.079,100,La Nina 2010-2011,10,Atlantic Forest,0,16638,0,0
521630,1149.216,100,0Neutral 2012-2014,25,Cerrado,0,9678,0,0
521630,1149.216,100,0Neutral 2012-2014,25,Atlantic Forest,0,9678,0,0
73200,340.811,100,0Neutral 2012-2014,25,Andean,0,9668,0,0
110034,3030.131,100,La Nina 2010-2011,10,Amazon,0,16625,0,0
241030,218.175,100,0Neutral 2012-2014,25,Caatinga,0,9666,0,0
292960,130.82,100,La Nina 2010-2011,10,Atlantic Forest,0,16603,0,0
420550,548.769,100,El Nino 2015-2016,10,Atlantic Forest,0,36102,0,0
25488,224.195,100,La Nina 2010-2011,10,Andean,0,16602,0,0
220020,97.213,100,La Nina 2010-2011,10,Cerrado,0,16600,0,0
260040,533.705,100,El Nino 2015-2016,10,Atlantic Forest,0,36040,0,0
270150,166.149,100,0Neutral 2012-2014,25,Caatinga,0,9646,0.13933,0.0055732
330060,598.95,100,El Nino 2015-2016,10,Atlantic Forest,0,36031,0,0
353520,318.942,100,0Neutral 2012-2014,25,Atlantic Forest,0,9647,0.168339,0.00673356
421105,194.992,100,0Neutral 2012-2014,25,Atlantic Forest,0,9650,0,0
110094,3857.421,100,La Nina 2010-2011,10,Amazon,0,16570,0,0
314830,268.2,100,0Neutral 2012-2014,25,Atlantic Forest,0,9630,0,0
353240,323.574,100,La Nina 2010-2011,10,Atlantic Forest,0,16568,0,0
15837,162.329,100,0Neutral 2012-2014,25,Andean,0,9615,0,0
210545,591.05,100,0Neutral 2012-2014,25,Cerrado,0,9596,0.405536,0.01622144
292335,1542.433,100,La Nina 2010-2011,10,Caatinga,0,16503,0.056248,0.0056248
421175,844.038,100,La Nina 2010-2011,10,Atlantic Forest,0,16517,0,0
220480,529.431,100,0Neutral 2012-2014,25,Cerrado,0,9569,0.813527,0.03254108
220480,529.431,100,0Neutral 2012-2014,25,Caatinga,0,9569,0.813527,0.03254108
293130,662.423,100,La Nina 2010-2011,10,Caatinga,0,16475,0,0
293260,902.73,100,La Nina 2010-2011,10,Cerrado,0,16480,0,0
293260,902.73,100,La Nina 2010-2011,10,Caatinga,0,16480,0,0
352570,864.408,100,El Nino 2015-2016,10,Atlantic Forest,0,35872,0.0542855,0.00542855
410440,1508.344,100,La Nina 2010-2011,10,Atlantic Forest,0,16491,0,0
520500,424.438,100,0Neutral 2012-2014,25,Cerrado,0,9571,0,0
210210,1073.897,100,El Nino 2015-2016,10,Cerrado,0,35799,0,0
291910,189.641,100,0Neutral 2012-2014,25,Caatinga,0,9554,0.0644924,0.002579696
292140,1753.867,100,La Nina 2010-2011,10,Caatinga,0,16445,0.16012,0.016012
310150,513.925,100,El Nino 2015-2016,10,Atlantic Forest,0,35795,0,0
420207,145.65,100,0Neutral 2012-2014,25,Atlantic Forest,0,9551,0,0
220070,338.087,100,0Neutral 2012-2014,25,Caatinga,0,9531,0,0
230070,1337.111,100,La Nina 2010-2011,10,Caatinga,0,16434,0.0402084,0.00402084
352860,229.069,100,0Neutral 2012-2014,25,Cerrado,0,9529,0,0
352860,229.069,100,0Neutral 2012-2014,25,Atlantic Forest,0,9529,0,0
411575,105.368,100,0Neutral 2012-2014,25,Atlantic Forest,0,9534,0,0
19760,514.6,100,La Nina 2010-2011,10,Pacific,0,16397,0,0
261100,1036.399,100,El Nino 2015-2016,10,Caatinga,0,35731,0,0
280400,92.774,100,La Nina 2010-2011,10,Atlantic Forest,0,16412,0.127743,0.0127743
351230,466.937,100,La Nina 2010-2011,10,Cerrado,0,16395,0,0
351230,466.937,100,La Nina 2010-2011,10,Atlantic Forest,0,16395,0,0
421610,366.016,100,0Neutral 2012-2014,25,Atlantic Forest,0,9523,0,0
120070,5351.824,100,La Nina 2010-2011,10,Amazon,0,16370,0,0
410760,714.828,100,La Nina 2010-2011,10,Atlantic Forest,0,16369,0,0
110149,10945.412,100,La Nina 2010-2011,10,Amazon,0,16341,0,0
311350,1456.369,100,0Neutral 2012-2014,25,Cerrado,0,9487,0,0
311870,295.617,100,0Neutral 2012-2014,25,Cerrado,0,9476,0,0
311870,295.617,100,0Neutral 2012-2014,25,Atlantic Forest,0,9476,0,0
330620,523.603,100,El Nino 2015-2016,10,Atlantic Forest,0,35622,0,0
410630,539.389,100,La Nina 2010-2011,10,Atlantic Forest,0,16352,0,0
412140,353.771,100,La Nina 2010-2011,10,Atlantic Forest,0,16363,0,0
292440,11655.836,100,El Nino 2015-2016,10,Cerrado,0,35590,0.127592,0.0127592
292440,11655.836,100,El Nino 2015-2016,10,Caatinga,0,35590,0.127592,0.0127592
311250,94.674,100,0Neutral 2012-2014,25,Cerrado,0,9461,0.0851658,0.003406632
431940,871.904,100,La Nina 2010-2011,10,Pampa,0,16321,0,0
431940,871.904,100,La Nina 2010-2011,10,Atlantic Forest,0,16321,0,0
261410,2419.057,100,El Nino 2015-2016,10,Caatinga,0,35521,0,0
292285,564.75,100,0Neutral 2012-2014,25,Caatinga,0,9453,0.357339,0.01429356
352800,224.36,100,La Nina 2010-2011,10,Cerrado,0,16298,0,0
352800,224.36,100,La Nina 2010-2011,10,Atlantic Forest,0,16298,0,0
412260,554.947,100,0Neutral 2012-2014,25,Atlantic Forest,0,9441,0,0
421730,206.929,100,0Neutral 2012-2014,25,Atlantic Forest,0,9454,0,0
210455,612.487,100,La Nina 2010-2011,10,Cerrado,0,16280,0.0306835,0.00306835
251680,221.762,100,0Neutral 2012-2014,25,Caatinga,0,9429,0,0
261610,477.696,100,0Neutral 2012-2014,25,Caatinga,0,9430,0.0657194,0.002628776
312690,468.349,100,0Neutral 2012-2014,25,Atlantic Forest,0,9428,0.278648,0.01114592
500720,3987.202,100,El Nino 2015-2016,10,Cerrado,0,35465,0.0951937,0.00951937
500720,3987.202,100,El Nino 2015-2016,10,Atlantic Forest,0,35465,0.0951937,0.00951937
510718,11356.759,100,0Neutral 2012-2014,25,Amazon,0,9440,0,0
510718,11356.759,100,0Neutral 2012-2014,25,Cerrado,0,9440,0,0
520390,895.711,100,0Neutral 2012-2014,25,Cerrado,0,9431,0,0
520390,895.711,100,0Neutral 2012-2014,25,Atlantic Forest,0,9431,0,0
261600,319.448,100,La Nina 2010-2011,10,Caatinga,0,16251,0,0
270690,249.315,100,El Nino 2015-2016,10,Atlantic Forest,0,35428,0,0
292490,954.671,100,0Neutral 2012-2014,25,Caatinga,0,9413,0,0
292830,223.145,100,0Neutral 2012-2014,25,Caatinga,0,9407,0.083154,0.00332616
421120,80.631,100,La Nina 2010-2011,10,Atlantic Forest,0,16247,0,0
431290,211.864,100,0Neutral 2012-2014,25,Atlantic Forest,0,9412,0,0
44078,799.474,100,El Nino 2015-2016,10,Caribe,0,35393,0,0
230426,470.11,100,0Neutral 2012-2014,25,Caatinga,0,9403,0.14655,0.005862
260845,69.783,100,La Nina 2010-2011,10,Atlantic Forest,0,16211,0,0
293105,710.274,100,La Nina 2010-2011,10,Cerrado,0,16228,0.0639854,0.00639854
293105,710.274,100,La Nina 2010-2011,10,Caatinga,0,16228,0.0639854,0.00639854
293317,218.721,100,0Neutral 2012-2014,25,Atlantic Forest,0,9405,0,0
311950,812.425,100,0Neutral 2012-2014,25,Cerrado,0,9394,0.120619,0.00482476
311950,812.425,100,0Neutral 2012-2014,25,Atlantic Forest,0,9394,0.120619,0.00482476
320255,328.863,100,0Neutral 2012-2014,25,Atlantic Forest,0,9393,0,0
353475,287.481,100,0Neutral 2012-2014,25,Atlantic Forest,0,9392,0,0
410190,438.691,100,La Nina 2010-2011,10,Atlantic Forest,0,16225,0,0
411560,636.233,100,La Nina 2010-2011,10,Atlantic Forest,0,16212,0,0
420360,1719.573,100,El Nino 2015-2016,10,Atlantic Forest,0,35383,0,0
220345,3857.141,100,0Neutral 2012-2014,25,Caatinga,0,9376,0,0
280510,33.145,100,0Neutral 2012-2014,25,Atlantic Forest,0,9374,0.113877,0.00455508
290990,5973.959,100,El Nino 2015-2016,10,Caatinga,0,35320,0.0346645,0.00346645
310270,680.15,100,0Neutral 2012-2014,25,Atlantic Forest,0,9372,0,0
510060,1436.411,100,0Neutral 2012-2014,25,Cerrado,0,9376,0.0849517,0.003398068
170255,396.867,100,La Nina 2010-2011,10,Cerrado,0,16180,0.0825632,0.00825632
293310,206.056,100,0Neutral 2012-2014,25,Caatinga,0,9364,0,0
311290,187.122,100,0Neutral 2012-2014,25,Atlantic Forest,0,9371,0,0
313860,845.377,100,La Nina 2010-2011,10,Atlantic Forest,0,16183,0,0
52317,154.854,100,La Nina 2010-2011,10,Pacific,0,16152,0,0
250490,191.117,100,La Nina 2010-2011,10,Caatinga,0,16158,0,0
251630,839.385,100,La Nina 2010-2011,10,Caatinga,0,16139,0,0
313360,177.872,100,0Neutral 2012-2014,25,Atlantic Forest,0,9338,0,0
351515,110.132,100,La Nina 2010-2011,10,Cerrado,0,16158,0,0
351515,110.132,100,La Nina 2010-2011,10,Atlantic Forest,0,16158,0,0
241255,343.178,100,0Neutral 2012-2014,25,Caatinga,0,9333,0.110255,0.0044102
350030,475.033,100,El Nino 2015-2016,10,Cerrado,0,35189,0,0
350030,475.033,100,El Nino 2015-2016,10,Atlantic Forest,0,35189,0,0
